ticker,close,open,high,low,volume,change_%,value_traded,high_52w,low_52w,market_cap,roe,pe,pb,perf_y,rvol,tarih,dist_from_52w_low,stop_price,target_cup,target_bagger,potansiyel_cup,mcap_milyon,score_base,score_quality,score_flow,score_ignition,quant_score,regime,score_diff,perf_1m,perf_w,sector,industry,oper_margin,tier
VSEC,194.98,197.37,198.5,193.91,212837.0,1.214700996677743,41498958.26,247.85,154.67,5472108208.090325,4.26607662786487,71.85818530257241,1.865229916037868,16.69160332754802,0.737747564348446,2026-09-11,26.1,148.48,247.85,487.45,27.1,5472.1,20.0,30.0,10.0,31.9,0.0,🪤 DÜŞEN BIÇAK (RÖLATİF ÇÖKÜŞ),0.0,-20.59134967826016,-3.182878991012462,Industrial Services,Engineering & Construction,11.7530608156676,US_SMID_CAP
APAM,37.91,40.04,40.13,37.495,1156778.0,-4.5088161209068165,43853453.98,46.53,33.96,3073464806.0654902,67.8401021622175,9.416761885836356,6.407612737475491,-19.151204947750063,1.5002994689969824,2026-09-11,11.6,32.6,46.53,94.77,22.7,3073.5,90.0,100.0,15.0,52.5,0.0,NÖTR,0.0,-12.427812427812434,-6.969325153374242,Finance,Investment Managers,36.6525785373381,US_SMID_CAP
KNSA,76.27,77.7,78.59,76.14,576550.0,-0.2745815899581694,43973468.5,82.94,35.2,5950891679.696784,14.0377807712791,77.54956786985257,9.091981961469642,110.05232718259433,1.1496874975697136,2026-09-11,116.7,33.79,82.94,190.67,8.7,5950.9,20.0,30.0,11.5,40.2,0.0,⚠️ BİYOTEK TUZAĞI (FDA RİSKİ),0.0,-1.4217396923872412,-4.363636363636369,Health Technology,Pharmaceuticals: Major,11.922487774247,US_SMID_CAP
LIVN,78.18,79.22,79.27,77.15,552414.0,0.0,43187726.52,85.76,48.82,4307210603.0,15.4023366927257,23.197436353925585,3.2474734257978493,38.29824871749514,0.9816163065010352,2026-09-11,60.1,46.87,85.76,195.45,9.7,4307.2,20.0,30.0,10.0,34.4,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,0.29506093649776,-3.086649312011894,Health Technology,Medical Specialties,15.0091947117835,US_SMID_CAP
FLNC,9.93,9.8,10.155,9.76,4954389.0,2.4767801857585163,49197082.77,33.51,7.095,1833041878.98452,-20.7196058386306,15.0,3.8084499263622975,46.89349112426036,0.8772375059599306,2026-09-11,40.0,6.81,33.51,24.82,237.5,1833.0,20.0,55.0,10.0,43.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-26.47167715660867,-1.7804154302670596,Producer Manufacturing,Electrical Products,-3.7398209025998304,US_SMALL_CAP
WK,71.86,71.52,72.47,70.94,685522.0,0.7430253750175259,49261610.92,97.095,43.34,3910368910.248984,12.0,87.97747306562194,2.0,-6.212477160010447,0.7490714216405744,2026-09-11,65.8,41.61,97.09,179.65,35.1,3910.4,20.0,30.0,21.7,29.9,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,5.6764705882352935,-7.634961439588686,Technology Services,Information Technology Services,3.25630088940941,US_SMID_CAP
FIGS,13.35,12.95,13.49,12.95,3697751.0,3.0888030888030915,49364975.85,17.48,6.5,2217972156.579151,14.7622589689306,41.30569306930693,5.00249187797667,94.32314410480348,1.4038370992843898,2026-09-11,105.4,6.24,17.48,33.38,30.9,2218.0,20.0,45.0,47.7,64.6,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-6.643356643356651,-10.22192333557498,Consumer Non-Durables,Apparel/Footwear,9.60288869673473,US_SMALL_CAP
WRBY,24.71,24.85,25.9,24.675,2011838.0,1.68724279835391,49712516.98,31.0,14.96,3054354760.935391,2.05511815203946,407.0840197693576,7.780545173448536,-7.798507462686567,0.8817152934700482,2026-09-11,65.2,14.36,31.0,61.78,25.5,3054.4,20.0,30.0,10.0,39.3,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-3.889537145079736,7.434782608695656,Retail Trade,Specialty Stores,0.247255941711661,US_SMID_CAP
CNK,35.08,35.5,35.63,34.86,1417131.0,-0.1991465149359894,49712955.48,38.98,21.6,4066187874.148506,45.4266030736619,19.508397286175065,8.203123173121442,29.112992270886995,0.6448296946974963,2026-09-11,62.4,20.74,38.98,87.7,11.1,4066.2,20.0,70.0,10.0,22.6,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-3.5468792961231763,0.1713306681895921,Consumer Services,Movies/Entertainment,13.439181756013404,US_SMID_CAP
BLSH,35.12,34.5,36.0,33.5,1415868.0,3.659976387249099,49725284.16,74.98,20.55,5278613441.258559,-55.7258066802243,15.0,2.185732494224488,-32.422551472003086,1.1159022142084143,2026-09-11,70.9,19.73,74.98,87.8,113.5,5278.6,20.0,55.0,31.9,57.4,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,41.67002823719241,1.2395503026808872,Technology Services,Packaged Software,18.0882394505508,US_SMID_CAP
TCBI,99.09,99.82,99.89,98.36,502249.0,0.1921132457027277,49767853.41,108.92,75.41,4307875295.246208,10.1876602190876,12.890259132063692,1.286689277978902,13.518157864589297,1.1588958383038854,2026-09-11,31.4,72.39,108.92,247.73,9.9,4307.9,20.0,55.0,11.6,41.5,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-1.4912019087384432,2.049433573635437,Finance,Major Banks,35.902832092324424,US_SMID_CAP
FHB,25.755,25.81,25.99,25.43,1936845.0,0.331125827814559,49883442.975,30.58,22.645,3133884725.880794,10.3224792064157,11.181297212815837,1.1089362478988125,0.5269320843091257,1.1653664600668192,2026-09-11,13.7,21.74,30.58,64.39,18.7,3133.9,90.0,55.0,22.9,42.4,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-6.379498364231198,-0.8278783211397761,Finance,Regional Banks,40.91790804195535,US_SMID_CAP
TDC,27.84,27.46,28.325,27.46,1799620.0,1.7543859649122824,50101420.8,41.7799,20.33,2589120058.0000005,119.115734720416,5.862657148272159,4.384914884769981,32.13099193165638,0.9993428488640126,2026-09-11,36.9,19.52,41.78,69.6,50.1,2589.1,20.0,70.0,10.0,43.7,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,4.701015419330576,-1.9718309859154888,Technology Services,Packaged Software,7.924305144884681,US_SMALL_CAP
TDS,37.46,37.75,38.03,37.35,1338275.0,0.0534188034188117,50131781.5,49.12,31.51,4030695794.890492,10.5558163893218,13.763962375073486,1.0526209305775984,-3.55303810504635,0.9804922143815245,2026-09-11,18.9,30.25,49.12,93.65,31.1,4030.7,100.0,55.0,10.0,34.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,12.3912391239124,0.0534188034188117,Communications,Wireless Telecommunications,-2.69204842109949,US_SMID_CAP
EQPT,18.02,17.79,18.75,17.79,2796016.0,2.2701475595913654,50384208.32,35.5,15.7068,4573602755.666288,12.0,232.51612903225805,3.761603670590396,-46.28912071535022,1.2816193415237018,2026-09-11,14.7,15.08,35.5,45.05,97.0,4573.6,100.0,30.0,12.8,56.2,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-8.759493670886078,-0.9890109890109876,Technology Services,Internet Software/Services,6.839056097216339,US_SMID_CAP
PATK,73.4,75.98,76.1,73.055,688436.0,-1.950307240181664,50531202.400000006,148.5,73.055,2357480541.282394,12.9525962047942,17.452919916302076,2.084706688301416,-34.61024498886414,1.482834780263735,2026-09-11,0.5,67.9,148.5,183.5,102.3,2357.5,65.0,55.0,14.8,51.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-16.09510745313214,-9.449790278805818,Consumer Durables,Home Furnishings,7.01898481088183,US_SMALL_CAP
SKY,83.16,83.14,83.625,81.23,609028.0,1.7247706422018307,50646768.48,99.1651,63.69,4513935801.533944,12.177220272417,24.33642562406719,2.8695632370164,11.28061019670814,1.387294244565314,2026-09-11,30.6,61.14,99.17,207.9,19.3,4513.9,20.0,30.0,56.7,57.2,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-11.26760563380282,-3.25732899022801,Consumer Durables,Homebuilding,8.92823534033911,US_SMID_CAP
AENT,6.42,7.27,7.6199,6.14,7890663.0,16.51542649727768,50658056.46,8.8,4.36,327289234.73684216,11.8796568382172,25.078125,2.80655737704918,-5.169867060561295,246.05343494787783,2026-09-11,47.2,4.19,8.8,16.05,37.1,327.3,20.0,40.0,30.0,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,10.499139414802071,27.128712871287128,Distribution Services,Electronics Distributors,3.11874720949845,US_MICRO_CAP
BH.A,1846.18,1805.0,1848.0,1783.0,25119.0,3.0199881700389564,46374195.42,2513.0,1238.0,1188178468.3614388,-5.25102508750532,15.0,10.65708676816735,20.74822590666797,1.2546389023470472,2026-09-11,49.1,1188.48,2513.0,4615.45,36.1,1188.2,20.0,55.0,78.6,59.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-2.285429986873853,-3.744525547445252,Consumer Services,Restaurants,5.17415658313856,US_SMALL_CAP
TEN,47.9,45.35,48.239,44.92,1060433.0,7.134869156788186,50794740.7,48.239,20.5,1410627690.2505033,16.8897802727216,4.850829400684585,2.0,125.51789077212808,3.3455353447144462,2026-09-11,133.7,19.68,48.24,119.75,0.7,1410.6,20.0,70.0,85.7,100.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,25.425504058654106,10.343238885049534,Transportation,Marine Shipping,38.2915649418514,US_SMALL_CAP
HUBG,36.04,35.99,36.33,35.44,1409732.0,1.0372862349313077,50806741.28,53.26,32.9,2203972339.0434537,12.0,15.0,2.0,-0.1662049861495907,1.2582646214045616,2026-09-11,9.5,31.58,53.26,90.1,47.8,2204.0,100.0,55.0,37.0,49.2,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-5.679141585972263,-1.0705462530881158,Transportation,Air Freight/Couriers,10.0,US_SMALL_CAP
BTU,28.21,28.87,28.87,27.91,1807335.0,-2.8246641405442654,50984920.35,41.1399,18.41,3438799124.38443,-5.31575961244708,15.0,1.0585481042758065,53.98471615720524,0.7998651943672843,2026-09-11,53.2,17.67,41.14,70.53,45.8,3438.8,20.0,55.0,10.0,28.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,16.11442683679769,3.1444241316270545,Energy Minerals,Coal,-3.71238375426962,US_SMID_CAP
ASH,70.91,71.31,71.93,67.75,720252.0,0.2970297029702882,51073069.32,78.25,46.295,3247207676.1356435,3.99042298483639,62.730007077140826,1.7364746112522866,33.666352497643736,1.2174515382949775,2026-09-11,53.2,44.44,78.25,177.27,10.4,3247.2,20.0,30.0,48.0,44.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-5.491136878581907,-2.233558527505866,Consumer Non-Durables,Food: Specialty/Candy,8.5729788388497,US_SMID_CAP
APPN,34.76,33.99,34.84,33.635,1478805.0,2.025242148517751,51403261.8,46.059,18.63,2489799536.5975933,12.0,15.0,2.0,11.445976274446927,1.5472860226178384,2026-09-11,86.6,17.88,46.06,86.9,32.5,2489.8,20.0,55.0,76.2,64.3,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,1.7862371888726192,-13.273453093812376,Technology Services,Packaged Software,4.36988483692461,US_SMALL_CAP
CNX,35.91,36.7,36.92,35.87,1439807.0,-2.072538860103641,51703469.37,43.62,29.22,5312655632.751294,21.2486692250072,6.0046150759146535,1.1048979192473771,23.48693259972489,1.0246312380919578,2026-09-11,22.9,28.05,43.62,89.77,21.5,5312.7,65.0,85.0,10.2,35.9,0.0,NÖTR,0.0,-0.0834724540901534,-4.8741721854304725,Energy Minerals,Oil & Gas Production,39.7695410180974,US_SMID_CAP
ECO,76.15,73.2,76.21,73.19,679833.0,4.429511793746577,51769282.95,76.21,27.74,2920258191.796489,61.5919910455297,7.10096140396684,3.388273946954269,166.16567633694515,1.38450287395648,2026-09-11,174.5,26.63,76.21,190.38,0.1,2920.3,20.0,100.0,81.1,70.6,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,24.144114770133683,8.840134352890734,Transportation,Marine Shipping,62.341887032832,US_SMALL_CAP
BIRK,31.13,31.15,31.59,30.78,1664694.0,1.433691756272394,51821924.22,50.73,30.25,5537647851.003584,12.4492651908338,14.550808637935868,1.72861470938394,-33.765957446808514,0.7191243576423471,2026-09-11,2.9,29.04,50.73,77.83,63.0,5537.6,65.0,55.0,10.0,32.3,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-16.54155495978552,-7.626112759643928,Consumer Non-Durables,Apparel/Footwear,24.4594353623425,US_SMID_CAP
EPR,59.18,59.64,59.64,58.75,876268.0,-0.2528231923141725,51857540.24,64.97,48.105,4533716313.914377,11.3464130597574,18.98986009498139,1.961743677868296,6.534653465346539,1.0822810669114475,2026-09-11,23.0,46.18,64.97,147.95,9.8,4533.7,65.0,40.0,10.8,37.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-1.0367892976588586,-1.59627535749917,Finance,Real Estate Investment Trusts,36.6355102452811,US_SMID_CAP
LQDA,66.74,68.66,69.9399,66.68,778565.0,-1.63596168017686,51961428.1,93.61,21.145,5973823067.2798815,131.815523316358,48.91885948838232,30.477112483103788,144.46886446886447,0.7528651937462771,2026-09-11,215.6,20.3,93.61,166.85,40.3,5973.8,20.0,75.0,10.0,26.4,0.0,⚠️ BİYOTEK TUZAĞI (FDA RİSKİ),0.0,-20.20564323290292,-1.722868502429689,Health Technology,Pharmaceuticals: Major,37.3857580387974,US_SMID_CAP
GTX,27.62,27.19,28.0,27.19,1887479.0,1.581463773446119,52132169.98,36.25,12.2644,5150948036.108128,12.0,15.111889259725338,2.0,108.29562594268478,0.5988480731710064,2026-09-11,125.2,11.77,36.25,69.05,31.2,5150.9,20.0,40.0,10.3,28.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-6.562922868741535,0.692672256653304,Producer Manufacturing,Auto Parts: OEM,14.8108684070325,US_SMID_CAP
HRB,45.12,45.13,45.215,44.4,1157612.0,0.5347593582887586,52231453.44,58.67,28.16,5561758558.117646,707.453097139313,7.885492581135637,47.68799873170216,-10.155316606929512,0.7386459565487214,2026-09-11,60.2,27.03,58.67,112.8,30.0,5561.8,20.0,100.0,61.1,28.5,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-17.21100917431193,-10.70651098357412,Consumer Services,Other Consumer Services,23.9451491765584,US_SMID_CAP
PTCT,66.06,67.8,68.48,65.91,792873.0,-1.944485676116969,52377190.38,90.87,57.74,5513421188.319133,12.0,15.0,2.0,12.15619694397284,0.9439155316238544,2026-09-11,14.4,55.43,90.87,165.15,37.6,5513.4,100.0,55.0,10.0,33.0,0.0,⚠️ BİYOTEK TUZAĞI (FDA RİSKİ),0.0,-9.791069233920528,-6.4570943075616,Health Technology,Pharmaceuticals: Major,11.5714039299968,US_SMID_CAP
NCNO,21.25,21.585,21.7,20.7901,2467759.0,-0.8399440037330832,52439878.75,31.23,13.8,2246893762.1325245,3.38227669695216,70.43420616506462,2.4025769192067084,-29.00100233879051,0.9423792603769412,2026-09-11,54.0,13.25,31.23,53.12,47.0,2246.9,20.0,30.0,10.2,33.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,12.374405076679006,-8.64144453998281,Technology Services,Packaged Software,8.76649674404253,US_SMALL_CAP
WIX,76.58,75.44,77.3081,75.44,663165.0,1.4036016949152572,50785175.7,190.93,40.16,3204835347.8286552,12.0,15.0,2.0,-53.36317408117902,0.4063565309879752,2026-09-11,90.7,38.55,190.93,191.45,149.3,3204.8,20.0,55.0,19.5,21.2,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,17.202326293235377,-4.275000000000002,Technology Services,Packaged Software,-3.1386910575716795,US_SMID_CAP
RDNT,75.49,75.34,75.9073,73.78,610324.0,1.628971459343018,46073358.76,85.84,50.82,5940893920.896472,-2.08202894292366,15.0,5.416559935537985,5.832048226552638,0.9230116369299628,2026-09-11,48.5,48.79,85.84,188.72,13.7,5940.9,20.0,55.0,51.8,40.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-0.9577538703752349,2.262259550257385,Health Services,Medical/Nursing Services,4.62768386183455,US_SMID_CAP
LXP,60.84,60.99,60.99,60.79,757548.0,0.0328839197632409,46089220.32,61.61,43.975,3586959920.272937,3.21305119482506,61.37395339453244,1.8412962435014413,34.304635761589424,0.8381719251107925,2026-09-11,38.4,42.22,61.61,152.1,1.3,3587.0,20.0,30.0,10.0,29.5,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,0.214132762312638,0.313272877164064,Finance,Real Estate Investment Trusts,14.8462485332352,US_SMID_CAP
FUN,13.12,13.71,13.98,13.12,3515035.0,-4.023408924652529,46117259.2,27.37,12.51,1342390056.5910752,-185.332209948728,15.0,11.7003914993802,-39.4135303625029,1.7620444565154567,2026-09-11,4.9,12.01,27.37,32.8,108.6,1342.4,100.0,55.0,17.6,61.7,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-16.962025316455705,-12.765957446808512,Consumer Services,Movies/Entertainment,10.7602763285757,US_SMALL_CAP
BBAI,2.87,2.84,2.92,2.81,16109958.0,1.7730496453900804,46235579.46,9.39,2.59,1376149201.7695036,-16.5537953502547,15.0,1.7864590141485064,-39.32346723044397,1.0055029177324075,2026-09-11,10.8,2.49,9.39,7.18,227.2,1376.1,100.0,55.0,16.4,44.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-14.583333333333329,-3.040540540540536,Technology Services,Packaged Software,-71.1654903629195,US_SMALL_CAP
ACMR,72.0,73.52,74.6497,71.63,642760.0,-0.5387484459179452,46278720.0,127.19,28.46,5014741982.262744,10.554963036657,34.20102603078092,2.69564182108576,152.72025272025277,0.7526844449274248,2026-09-11,153.0,27.32,127.19,180.0,76.7,5014.7,20.0,30.0,10.0,26.3,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-14.66160957686382,1.0526315789473684,Producer Manufacturing,Industrial Machinery,13.2859626199204,US_SMID_CAP
THO,72.86,73.11,74.19,72.17,635968.0,1.180391612276065,46336628.48,122.83,69.71,3792900035.16456,6.14793310306323,14.68507507810138,0.8791335020812756,-32.29253786822786,1.132644510716585,2026-09-11,4.5,66.92,122.83,182.15,68.6,3792.9,100.0,55.0,11.3,45.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-9.456940474711072,-3.0859271082734865,Consumer Durables,Recreational Products,2.54144540895553,US_SMID_CAP
SBLK,31.17,30.74,31.2,30.62,1308504.0,1.3988288874430816,40786069.68,32.88,16.72,3490581242.2924533,11.6807591106167,12.193881542915266,1.4112706053658166,61.50259067357513,0.8458929356875095,2026-09-11,86.4,16.05,32.88,77.93,5.5,3490.6,20.0,55.0,71.2,36.6,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,13.42794759825328,-4.092307692307687,Transportation,Marine Shipping,27.8357114060106,US_SMID_CAP
PARR,84.65,83.1,86.97,83.1,549016.0,1.2680942696494824,46474204.400000006,87.03,32.24,4240933362.8346686,54.7397900126994,4.940007936693201,2.10400050903639,147.87701317715965,0.6465787148957137,2026-09-11,162.6,30.95,87.03,211.62,2.8,4240.9,20.0,85.0,10.0,29.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,13.335118489757676,4.842704978944775,Energy Minerals,Oil Refining/Marketing,13.307092232730898,US_SMID_CAP
RARE,14.3,14.43,14.7,14.13,3252100.0,-0.694444444444442,46505030.0,39.8899,13.81,1409820872.777778,12.0,15.0,2.0,-54.24,0.4886333288949002,2026-09-11,3.5,13.23,39.89,35.75,179.0,1409.8,100.0,55.0,10.0,17.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-46.62187383351996,-7.592891760904678,Health Technology,Pharmaceuticals: Major,-73.7711892185183,US_SMALL_CAP
CHEF,110.45,111.85,112.9,110.06,421133.0,0.6194770884576906,46514139.85,117.65,53.2,4505927068.600711,15.2520040167403,52.5152149106124,6.94897083508447,71.24031007751938,0.5263757848615388,2026-09-11,107.6,51.07,117.65,276.12,6.5,4505.9,20.0,30.0,10.0,21.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,2.2685185185185213,-3.359874004724825,Distribution Services,Food Distributors,4.14302064029971,US_SMID_CAP
CWST,89.91,90.85,90.85,88.52,517684.0,-0.0333555703802547,46544968.44,107.961,74.05,5721858874.513009,0.363983849173873,1004.581005586592,3.621326313279566,-1.4360885770664351,1.2116953633021672,2026-09-11,21.4,71.09,107.96,224.77,20.1,5721.9,65.0,30.0,25.6,42.4,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-2.6315789473684283,-4.187979539641951,Industrial Services,Environmental Services,4.81707323309547,US_SMID_CAP
OCTV,17.73,17.3,17.85,17.14,2629659.0,2.7826086956521765,46623854.07,27.39,15.41,4759401852.761738,12.0,15.0,0.9368995757794816,-12.87469287469288,1.007167211207525,2026-09-11,15.1,14.79,27.39,44.33,54.5,4759.4,100.0,55.0,56.4,49.2,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,6.422569027611046,-10.680100755667512,Technology Services,Packaged Software,10.0,US_SMID_CAP
HRMY,41.52,41.3,41.72,40.9195,1123407.0,1.0218978102189822,46643858.64,43.49,25.52,2417974946.137226,20.4556392937405,13.454745779189215,2.4149995201409915,23.97730665870409,1.2314054442382003,2026-09-11,62.7,24.5,43.49,103.8,4.7,2418.0,20.0,85.0,47.3,48.2,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,6.026557711950987,0.0481927710843448,Health Technology,Pharmaceuticals: Major,24.0286988825896,US_SMALL_CAP
RDN,35.62,36.45,36.5,35.53,1317821.0,-1.6565433462175632,46940784.02,41.05,31.5,4712573010.13915,12.0264139096629,9.15187174019167,0.9893490821856892,1.742359325906882,1.5999406071883029,2026-09-11,13.1,30.24,41.05,89.05,15.2,4712.6,90.0,55.0,16.0,56.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-1.819184123484024,-2.517788724685281,Finance,Specialty Insurance,51.1139250355928,US_SMID_CAP
SLM,26.04,25.91,26.11,25.66,1884336.0,1.798279906176704,49068109.44,31.06,17.77,4894138835.549648,30.3326256542732,7.289625440904764,2.200999240131215,-9.646079111727971,1.0858786038229182,2026-09-11,46.5,17.06,31.06,65.1,19.3,4894.1,20.0,100.0,59.1,47.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-4.229496138286143,-0.3062787136294098,Finance,Finance/Rental/Leasing,42.4341926915002,US_SMID_CAP
CSW,300.71,294.98,301.04,290.35,156346.0,3.0887898525882727,47014805.66,355.4825,230.45,4899614845.961844,11.0722529586341,41.21855938592283,4.565777424917323,18.581174336527454,1.235466988441549,2026-09-11,30.5,221.23,355.48,751.77,18.2,4899.6,20.0,30.0,78.0,58.7,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-15.020064432261355,-1.0366616204831285,Process Industries,Industrial Specialties,18.1727548901161,US_SMID_CAP
HAE,102.69,101.7,102.89,100.53,458308.0,1.612903225806447,47063648.52,109.5707,47.315,4672092078.725806,11.2000632778508,50.08779631255488,5.578119474638813,90.80267558528428,0.766226182075101,2026-09-11,117.0,45.42,109.57,256.73,6.7,4672.1,20.0,30.0,65.8,34.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,18.88168557536467,1.082783738556939,Health Technology,Medical Specialties,18.3683884696375,US_SMID_CAP
STNE,10.1,10.32,10.37,9.96,4669494.0,-1.941747572815544,47161889.4,19.95,9.08,2456605137.7087374,34.180599463206,4.083282797655144,1.3401250694941094,-42.873303167420815,0.5883054700610841,2026-09-11,11.2,8.72,19.95,25.25,97.5,2456.6,100.0,55.0,10.0,20.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,1.5075376884422147,-0.1976284584980195,Commercial Services,Miscellaneous Commercial Services,-130.086433436487,US_SMALL_CAP
ALGT,78.27,77.4,78.97,76.17,606272.0,2.892073090574475,47452909.44,123.63,57.11,2139726091.206783,1.76465916891817,55.636906454364514,1.2040123283970932,22.335104720225072,1.3582813396503166,2026-09-11,37.1,54.83,123.63,195.67,58.0,2139.7,20.0,30.0,48.6,62.0,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-12.056179775280905,3.340374966992344,Transportation,Airlines,8.63570742926329,US_SMALL_CAP
ENVA,223.48,226.48,228.06,221.33,212700.0,0.1882901461490126,47534196.0,267.4499,103.02,5564287832.597328,26.0809653681655,16.570644718792867,3.7148205348390753,92.9046180405697,0.8322898732195961,2026-09-11,116.9,98.9,267.45,558.7,19.7,5564.3,20.0,70.0,10.0,30.1,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-13.82408514248255,-2.948712381117827,Finance,Finance/Rental/Leasing,24.1373676852175,US_SMID_CAP
